,title,episodes,status,theme,demographic,genres,type,favorites,popularity,rank,score,members,synopsis,aired,duration,premiered,studios
294,Minwa Anime Series,4,Finished Airing,Historical,Kids,"Fantasy,",OVA,0,#19987,#18295,,141,This OVA tells four old folktales. ,Not available,18 min. per ep.,Unknown,"None found, add some"
295,Mira He Becky,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#21569,#18296,,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2018,2 min. per ep.,?,"None found, add some"
296,Miracle Giants Doumu-kun Special,1,Finished Airing,Team Sports,Unknown,"Sports,",Special,0,#18116,#18297,,250,"Doumu befriends a boy named Kenji, which leads to him improving his pitch. 
",1991,1 hr. 2 min.,Unknown,"None found, add some"
297,Miracle Psychicer Seizan,5,Finished Airing,Unknown,Unknown,"Action,Adventure,Fantasy,",OVA,2,#16165,#18298,,389,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 20, 1991 to Jun 17, 1993",27 min. per ep.,Unknown,Pierrot
298,Miracle! Mimika,225,Finished Airing,Unknown,Kids,"Gourmet,fe,",TV,0,#14978,#18299,,508,"Himeno Mimika is a daughter of historical cook family. She goes to a cooking school, Miracle Academy which train cooks all over the world. Vying with rivals, she brings out her gift, and she grows up as a cook.  

(Source: AnimeNfo)","Apr 3, 2006 to Mar 13, 2009",10 min. per ep.,Spring 2006,Digital Media Lab
299,Miraesonyeon Kunta Beomyuda 5000 Nyeon,1,Finished Airing,Mecha,Unknown,"Action,Adventure,",Movie,1,#18025,#18300,,256,Kunta and his pet pelican set out on a journey to save the mysterious girl.,1983,1 hr. 15 min.,Unknown,"None found, add some"
300,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou",1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19435,#18301,,174,"An educational film out leprosy. As of 2009, there are 2,600 people with leprosy in Japan--all of whom are living in sanatoriums and hospitals. The story follows two kids going to visit their uncle who lives in a sanatorium.",2005,30 min.,Unknown,Magic Bus
301,Mirai e no Tegami: Kono Michi no Tochuu kara,2,Finished Airing,Music,Unknown,"Drama,",ONA,0,#16686,#18302,,349,"Gainax's Fukushima-based animation studio is working on a project for Fukushima Prefecture which will highlight the area's recovery efforts since the 2011 Touhoku earthquake and tsunami and the disaster at the Fukushima Daiichi Nuclear Power Plant. 

(Source: Crunchyroll)","Feb 15, 2016 to Mar 6, 2017",15 min. per ep.,Unknown,Gaina
302,Mirai Kara no Message,1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#19494,#18303,,171,An educational film about adoption discrimination in Japan. How those who are adopted are seen as rejects of society and the public koseki allows for companies to see the family tree of applicants and not hire/fire employees based on the fact that they're adopted.,1989,25 min.,Unknown,"None found, add some"
303,Mirai ni Mukete: Bousai wo Kangaeru,1,Finished Airing,Educational,Unknown,"Drama,",Movie,0,#17017,#18304,,325,"The Tohoku Regional Development Association is developing an anime to raise earthquake awareness. The anime will illustrate lessons learned from the March 11, 2011 Tohoku (Northeastern Japan) earthquake and tsunami, and emphasize the importance of constant preparedness and disaster prevention and readiness. 

The anime will be 60 minutes long and will have two parts titled ""Sonaeru"" (Prepare) and ""Manabu"" (Learn), focusing on true stories from Iwate prefecture's Fudai village and Kamaishi City. 

""Sonaeru"" is set during the 1970s to 1980s, and focuses on the story of Kotoku Wamura, the mayor of the village Fudai at the time, as he attempts to persuade the village assembly that his proposed floodgate and seawall project is not useless. He remembers the 1896 and 1933 Sanriku earthquakes and tsunamis in proposing the project. The 15.5-meter (51-foot) floodgate — the highest in the Tohoku region — ends up sparing Fudai the damage that the 2011 tsunami subjected other coastal towns. 

""Manabu"" centers on elementary school children in Kamaishi City during the 2011 disaster, illustrating their lessons learned in disaster readiness to head to higher ground. The story will show ""Tsunami Tendenko,"" a local custom telling people to individually seek higher ground on their own initiative, in a lesson that the children would teach their parents. 

(Source: ANN)","Sep 7, 2016",1 hr.,Unknown,"None found, add some"
304,Mirai Shouboushi Kyuuta,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#20397,#18305,,118,"An educational fire safety anime starring Tokyo's fire fighter mascot, Kyuuta. An English version of the video is available at the Tokyo Fire Department museum.",2002,12 min.,Unknown,"None found, add some"
305,Miraijin Go Home,8,Finished Airing,Unknown,Unknown,"Sci-Fi,",ONA,0,#18215,#18306,,245,"A person from the future visits a girl on her 16th birthday and asks for her hand in marriage because in the future, the female population has decreased to minimal numbers.","Sep 1, 2016 to Nov 10, 2018",3 min. per ep.,Unknown,"None found, add some"
306,Mirror,1,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#20165,#18307,,131,"The theme in this animation is doppelganger. This is story of one man and myself. Their memory, dream and hallucination are talked about in turn and their past and future go to gradually mix.",2012,5 min.,Unknown,"None found, add some"
307,Misultamheomdae,52,Finished Airing,Mahou Shoujo,Kids,"Fantasy,",TV,0,#21389,#18308,,76,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 29, 2011 to Dec 12, 2013",11 min. per ep.,Summer 2011,"None found, add some"
308,Mizu no Oto,1,Finished Airing,Music,Unknown,"rde,",Movie,0,#21725,#18309,,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1980,3 min.,Unknown,"None found, add some"
309,Mizu no Sei: Kappa Hyakuzu,1,Finished Airing,Unknown,Unknown,"ning,Fantasy,",Movie,0,#21570,#18310,,72,"The existence of Kappa, water imps, has long been believed in Japan. It was said that they lived in rivers and lakes. In fact, there were people who saw them. You can find Kappa as a subject in paintings, sculptures and stories. In the 20th century, Japan has become a highly industrialized country. Reclaimed lakes, rivers with concreted banks, large quantities of chemicals for the fields. Fish, insects, birds and animals lost their home. So did Kappa. This film depicts the waterside scene in Japan when Kappa lived vividly. We might have a chance to see them if we could prevent the further environmental pollution and make it easier for the other creatures to live.

(Source: ASIFA-Japan)",1998,13 min.,Unknown,"None found, add some"
310,Mizu no Yume,1,Finished Airing,Historical,Unknown,Unknown,Movie,0,#18710,#18311,,216,"This film depicts evolution from birth of life to whale in the sea with music and images by dedication to the American contemporary composer George Klum's ""Vox Balaenae (1971)"". There are 4 part, Proterozoic, Paleozoic, Mesozoic, and Cenozoic.

(Source: Yamamura Animation)",Oct 2017,10 min.,Unknown,"None found, add some"
311,Mizube no Shokubutsu,1,Finished Airing,Music,Unknown,"rde,",Movie,0,#21270,#18312,,78,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1986,3 min.,Unknown,"None found, add some"
312,Mizuki Shigeru no Toono Monogatari,1,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",Movie,0,#16398,#18313,,369,"An anime movie based on Mizuki Shigeru's manga Mizuki Shigeru no Toono Monogatari.  Toono Monogatari was originally the Japanese folklorist Yanagida Kunio's classical literature based on the oral traditions of Toono city. It's about Yokai such as Tengu, Kappa, and Zashikiwarashi. ","Apr 24, 2010",Unknown,Unknown,Toei Animation
313,Mizushiri Yoriko no Yorinuki Yoriko-san,7,Finished Airing,Unknown,Unknown,"rde,",Movie,0,#19145,#18314,,190,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009,41 sec. per ep.,Unknown,"None found, add some"
314,Mo Dan Wang,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23022,#18315,,50,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Nov 2013 to ?,22 min. per ep.,?,"None found, add some"
315,Mo Di Qiyu Ji,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#21547,#18316,,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 5, 2004 to ?",24 min. per ep.,?,"None found, add some"
316,Mo Feng,1,Finished Airing,Mythology,Unknown,Unknown,Movie,0,#22440,#18317,,57,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1992,10 min.,Unknown,Shanghai Animation Film Studio
317,Mo He Yu Gesheng,365,Finished Airing,Anthropomorphic,Kids,"Adventure,Fantasy,",TV,0,#23697,#18318,,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 9, 2007 to ?",15 min. per ep.,?,"None found, add some"
318,Mo Jiao Zhentan,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#24160,#18319,,39,"A 14-year-old detective named Qi Letian, with the help of her assistant Huo Xing, must deal with an evil cult called the Eye of Light.

(Source: tvtropes)",2009 to ?,11 min. per ep.,?,"None found, add some"
319,Mo Jiao Zhentan 2: Da Sanjiao Jihua,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#24372,#18320,,38,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,12 min. per ep.,?,"None found, add some"
320,Mo Jing Lieren,26,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#16616,#18321,,354,The series takes place on a fantastical world where crystals can provide great strength. Their value has led to to the rise of a unique profession: crystal hunting.,"Aug 28, 2014 to Feb 12, 2015",12 min. per ep.,Unknown,"None found, add some"
321,Mo Jing Lieren 2nd Season,26,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#18042,#18322,,255,The series takes place on a fantastical world where crystals can provide great strength. Their value has led to to the rise of a unique profession: crystal hunting.,"Apr 26, 2015 to Dec 31, 2015",12 min. per ep.,Unknown,Taikong Works
322,Mo Jing Lieren 3rd Season,29,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#17545,#18323,,285,The series takes place on a fantastical world where crystals can provide great strength. Their value has led to to the rise of a unique profession: crystal hunting.,"Jul 14, 2016 to Jan 26, 2017",13 min. per ep.,Unknown,Taikong Works
323,Mo Jing Lieren 4th Season,28,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#21413,#18324,,75,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2017 to ?,13 min. per ep.,Unknown,"None found, add some"
324,Mo Jing Lieren 5th Season,26,Finished Airing,Unknown,Unknown,"Adventure,Fantasy,",ONA,0,#20842,#18325,,93,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 17, 2020 to ?",13 min. per ep.,Unknown,"None found, add some"
325,Mo Jing Qi Yuan,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#22622,#18326,,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 3, 2015",1 hr. 19 min.,Unknown,"None found, add some"
326,Mo Jing Qi Yuan 2,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#22860,#18327,,52,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 1, 2018",1 hr. 17 min.,Unknown,"None found, add some"
327,Mo Jing Qi Yuan 3,1,Finished Airing,Unknown,Kids,"Fantasy,",Movie,0,#22774,#18328,,53,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Dec 14, 2019",1 hr. 22 min.,Unknown,"None found, add some"
328,Mo Lin Chuanqi,26,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23698,#18329,,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 24, 2011 to ?",22 min. per ep.,?,"None found, add some"
329,Mo Lin Chuanqi: Yuangu Shenshou,26,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#24088,#18330,,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,22 min. per ep.,?,"None found, add some"
330,Mo Mo,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23945,#18331,,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 9, 2009 to ?",10 min. per ep.,?,"None found, add some"
331,Mo Mo Dao,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23755,#18332,,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2005 to ?,11 min. per ep.,?,"None found, add some"
332,Mo Neng Sheng Jia,26,Finished Airing,Unknown,Kids,"Sci-Fi,",TV,0,#23946,#18333,,41,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,22 min. per ep.,?,"None found, add some"
333,Mo Sheng Di Di Xin Shijie,16,Finished Airing,Anthropomorphic,Kids,Unknown,ONA,0,#24496,#18334,,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,11 min. per ep.,Unknown,"None found, add some"
334,Mo You Ji,12,Finished Airing,Unknown,Unknown,"Fantasy,",ONA,1,#17330,#18335,,301,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 27, 2022 to Nov 29, 2022",20 min. per ep.,Unknown,"None found, add some"
335,Mobi Chuanshuo,32,Finished Airing,Unknown,Kids,Unknown,TV,0,#24497,#18336,,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to ?,12 min. per ep.,?,"None found, add some"
336,Mochi Mochi no Ki (OVA),1,Finished Airing,Unknown,Kids,"Drama,",OVA,0,#18448,#18337,,233,"Five-year-old Mameta lives with Grandpa. He's a timid boy, who always wakes Grandpa up to accompany him when he has to go to the outhouse in the middle of the night. The shadow of the giant horse-chestnut tree in the yard scares him.

Grandpa tells him that just once a year, on November 20, a single brave child sees a light in the tree, but Mameta is still too scared and goes to sleep. But that very night, Grandpa suffers from intense stomach pain, and Mameta, forgetting his fears, races barefoot down the mountain to summon the doctor. On the way back up the mountain, the doctor carries him piggyback, and from his perch on the doctor's back, Mameta sees a light in the tree. 
Even so, the next night and the night after, he continues to ask Grandpa to go with him to the outhouse.

The moral of the story is summarized in Grandpa's words to Mameta: ""You should never think of yourself as weak or timid. So long as you have caring in your heart, you'll find that you'll be able to do what needs doing.""

(Source: booksfromjapan.jp)","Jun 21, 1992",20 min.,Unknown,"None found, add some"
337,Mochi Mochi Panda,4,Finished Airing,Unknown,Kids,Unknown,ONA,0,#16523,#18338,,360,Shorts about pandas with stretchy and gummy cheeks just like mochi.,"Mar 28, 2014 to Apr 17, 2018",1 min. per ep.,Unknown,"None found, add some"
338,Modeng Senlin: Conglin De Huxi,20,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23699,#18339,,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2013 to ?,11 min. per ep.,?,"None found, add some"
339,Modeng Senlin: Dadi Zhi Ge,20,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23756,#18340,,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to ?,11 min. per ep.,?,"None found, add some"
340,Modeng Senlin: Meishi Zongdongyuan,1,Finished Airing,Anthropomorphic,Kids,"Adventure,Fantasy,",Movie,0,#23023,#18341,,50,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 5, 2014",1 hr. 29 min.,Unknown,"None found, add some"
341,Modeng Senlin: Shengming Zhi Shui,20,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#23757,#18342,,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2014 to ?,10 min. per ep.,?,"None found, add some"
342,Mofa Cheng,45,Finished Airing,Unknown,Kids,"Fantasy,",TV,0,#23700,#18343,,43,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 6, 2019 to ?",18 min. per ep.,?,"None found, add some"
343,Mofa Chuanshuo,40,Finished Airing,Unknown,Kids,Unknown,TV,0,#21765,#18344,,69,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2020,3 min. per ep.,?,"None found, add some"
344,Mofa KK: Shenmi Jingling Dao,26,Finished Airing,Unknown,Kids,Unknown,ONA,0,#21414,#18345,,75,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2021,12 min. per ep.,Unknown,"None found, add some"
345,Mofa Mama Jiang Gushi,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24578,#18346,,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,Unknown,"None found, add some"
346,Mofa Senlin Da Maoxian,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",ONA,0,#24579,#18347,,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,5 min. per ep.,Unknown,"None found, add some"
347,Mofa Shu Leyuan,1,Finished Airing,Unknown,Kids,"Comedy,",Movie,0,#20431,#18348,,116,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 23, 2021",1 hr. 21 min.,Unknown,"None found, add some"
348,Mofa Xiao Kuihua,26,Finished Airing,Unknown,Kids,Unknown,TV,0,#24498,#18349,,37,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,10 min. per ep.,?,"None found, add some"
349,Mofa Zhu Liye,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#23758,#18350,,42,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2010 to ?,15 min. per ep.,?,"None found, add some"
350,Mofang Dasha,10,Finished Airing,Unknown,Kids,Unknown,TV,0,#21726,#18351,,70,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,1990 to 1994,19 min. per ep.,?,Shanghai Animation Film Studio
351,Moffun to Issho,Unknown,Currently Airing,Unknown,Unknown,"Comedy,",ONA,2,#19956,#18352,,143,"A spin-off to the Ousama Sentai King-Ohger TV series, this series portrays the TV show Moffun to Issho, a popular anime within the world of the King-Ohger TV series. These shorts were originally released on the Toei Tokusatsu Fanclub (TTFC) app. ","Jun 4, 2023 to ?",2 min.,Unknown,"None found, add some"
352,Mofu☆Mofu OVA,1,Finished Airing,Unknown,Kids,Unknown,OVA,0,#19736,#18353,,158,Bundled with Pucchigumi 2014 December Magazine.,"Nov 15, 2014",5 min.,Unknown,"None found, add some"
353,Moguai Che Xiaodui,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21344,#18354,,77,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jan 22, 2021 to 2021",5 min. per ep.,?,"None found, add some"
354,Mogui Xinpian,26,Finished Airing,Unknown,Kids,"Adventure,Fantasy,Sci-Fi,",TV,0,#22657,#18355,,54,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2002,22 min. per ep.,?,Shanghai Animation Film Studio
355,Mohuan Tuoluo II,30,Finished Airing,Unknown,Kids,"Sports,",TV,0,#22240,#18356,,61,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Nov 4, 2016 to ?",23 min. per ep.,?,"None found, add some"
356,Mohuan Tuoluo: Ji Jia Zhan Che,30,Finished Airing,Unknown,Kids,"Sports,",TV,0,#22414,#18357,,58,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"May 5, 2018 to ?",23 min. per ep.,?,"None found, add some"
357,Mohuan Tuoluo: Ju Neng Yinqing,30,Finished Airing,Unknown,Kids,"Sports,",TV,0,#22623,#18358,,55,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 1, 2019 to ?",23 min. per ep.,?,"None found, add some"
358,Mohuan Xian Zong,26,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",TV,0,#22775,#18359,,53,"A baby princess named Ocean is sent away from the North Pole by her mother because of the tyranny of the magma dragon who controls the volcano. The next twelve years, Princess Ocean lives on a local island and encounters a transforming polar bear whom she names Roly Poly. And she talks to a duo of little fish. While encountering the pirates, she meets an inventor named Momo. Their plan is to subdue and defeat the magma dragon.

(Source: Wikipedia)","Mar 25, 2008 to ?",22 min. per ep.,?,"None found, add some"
359,Mohuan Xian Zong (Movie),1,Finished Airing,Anthropomorphic,Kids,"Adventure,Fantasy,",Movie,0,#22176,#18360,,62,"A baby princess named Ocean is sent away from the North Pole by her mother because of the tyranny of the magma dragon who controls the volcano. The next twelve years, Princess Ocean lives on a local island and encounters a transforming polar bear whom she names Roly Poly. And she talks to a duo of little fish. While encountering the pirates, she meets an inventor named Momo. Their plan is to subdue and defeat the magma dragon.  

(Source: Wikipedia)","May 30, 2014",1 hr. 29 min.,Unknown,"None found, add some"
360,Mojimusi Shanhai Man You Ji,13,Finished Airing,Unknown,Kids,"Adventure,",ONA,0,#21766,#18361,,69,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2019,4 min. per ep.,Unknown,"None found, add some"
361,Moldiver Ex,2,Finished Airing,Unknown,Unknown,"Comedy,Sci-Fi,",OVA,0,#17746,#18362,,274,"The first episode (Go Go! Doll-chan), 12 minutes long, features Mirai working as a rollerskating waitress who encounters the Neophytes in their normal day jobs. At the end we are shown a preview for the 1st Moldiver OVA episode but the text on screen advertises all 6 episodes going on sale. The preview also features a bit of footage that did not make it into the actual final cut of episode 1.

The second episode (Project F), 10 minutes long, features the Neophytes working an undercover gig trying to get a MSX computer for Professor Arnagi's old technology collection.",1994,11 min. per ep.,Unknown,AIC
362,Mole Zhuang Yuan,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21043,#18363,,85,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 20, 2011 to 2011",12 min. per ep.,?,"None found, add some"
363,Mole Zhuang Yuan 2nd Season,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21548,#18364,,73,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 10, 2012 to 2012",12 min. per ep.,?,"None found, add some"
364,Mole Zhuang Yuan 3: Mohuan Lieche Da Maoxian,1,Finished Airing,Unknown,Kids,Unknown,Movie,0,#20787,#18365,,95,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Feb 5, 2015",1 hr. 27 min.,Unknown,"None found, add some"
365,Mole Zhuang Yuan 3rd Season,52,Finished Airing,Unknown,Kids,Unknown,TV,0,#21571,#18366,,72,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Mar 16, 2013 to 2013",12 min. per ep.,?,"None found, add some"
366,Mole Zhuang Yuan II: Hai Yao Bao Cang,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#18275,#18367,,242,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 5, 2012",1 hr. 35 min.,Unknown,"None found, add some"
367,Mole Zhuang Yuan: Bing Shi Ji,1,Finished Airing,Unknown,Kids,"Adventure,Fantasy,",Movie,0,#18300,#18368,,241,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Aug 11, 2011",1 hr. 38 min.,Unknown,"None found, add some"
368,Mole Zhuang Yuan: Shiqian Ji,20,Finished Airing,Unknown,Kids,Unknown,ONA,0,#22071,#18369,,64,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2009 to ?,5 min. per ep.,Unknown,"None found, add some"
369,Mole Zhuang Yuan: Zhou Bo Ju,9,Finished Airing,Unknown,Kids,Unknown,ONA,0,#21056,#18370,,84,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Apr 28, 2012 to Jun 30, 2012",10 min. per ep.,Unknown,"None found, add some"
370,Moli Xingxing Hu,52,Finished Airing,Anthropomorphic,Kids,"Fantasy,",TV,0,#24580,#18371,,36,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,2012 to ?,11 min. per ep.,?,"None found, add some"
371,Momoiro no Crayon,1,Finished Airing,Unknown,Kids,"Drama,",OVA,1,#18058,#18372,,254,An educational film about the abuse done upon intellectually disabled children.,2006,28 min.,Unknown,Nippon Animation
372,Momoiro Sisters: Idol Densetsu Momoko!?,1,Finished Airing,Idols (Female),Unknown,"Comedy,",Special,0,#18669,#18373,,218,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jul 22, 1999",6 min.,Unknown,Studio Deen
373,Momoking Wei Ke,9,Finished Airing,Unknown,Kids,Unknown,ONA,0,#22888,#18374,,51,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Sep 23, 2015 to Oct 27, 2015",3 min. per ep.,Unknown,"None found, add some"
374,Momon's Sand Witch Bangai-hen: Tanu no Kyuujitsu,1,Finished Airing,Unknown,Kids,"Comedy,",ONA,0,#17494,#18375,,288,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,"Jun 25, 2014",2 min.,Unknown,"None found, add some"
375,Momon's Sand Witch Episode 0,1,Finished Airing,Unknown,Kids,"Comedy,",ONA,1,#16753,#18376,,345,Episode 0 of Momon's Sandwitch.,"Mar 2, 2014",5 min.,Unknown,"None found, add some"
376,Momonga-mon,15,Finished Airing,Unknown,Kids,"Adventure,",TV,0,#17546,#18377,,285,Stop-motion animation about a mysterious creature Mont-chan from an unknown world looking for an adventure.,"Jul 4, 2005 to Mar 24, 2017",5 min. per ep.,Summer 2005,"None found, add some"
377,Momorin to Hoshizora de Asobou!,4,Finished Airing,Unknown,Kids,"Adventure,Sci-Fi,",Movie,0,#24089,#18378,,40,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,Not available,35 min. per ep.,Unknown,"None found, add some"
378,Momotarou no Hi Asobi Yameyou! Hi no Youjin,1,Finished Airing,Unknown,Kids,"Drama,Fantasy,",OVA,0,#19679,#18379,,161,"An educational ""don't play with fire"" safety video for kids featuring characters from the classic Momotarou folktale.",2013,10 min.,Unknown,"None found, add some"
379,Momotarou no Koutsuu Anzen Kyoushitsu,1,Finished Airing,Educational,Kids,"Fantasy,",OVA,0,#20223,#18380,,128,A Momotarou themed traffic safety video.,2013,12 min.,Unknown,"None found, add some"
380,Momoya Norihei Anime CM,Unknown,Finished Airing,Parody,Unknown,"Comedy,",Special,0,#17040,#18381,,323,"In 1958, five years after public television was opened for Japan, animated/live-action hybrid commercials for Momoya brand food started to air. These commissioned commercials from Tanuma Noriko, an actor/comedian, contained his persona caricature ""Norihei Miki."" The advertisements were a success (and branched into newspaper comic flyers) filled with puns and parodies. The commercials were continually made for over a half century and featured over 300 characters but a core of 7 were most reoccurring. ",1958 to 2012,30 sec.,Unknown,"None found, add some"
381,Mon Cheri CoCo,13,Finished Airing,Unknown,Shoujo,"Romance,",TV,3,#12218,#18382,,"1,175","A young woman aims to become a famous fashion designer.

(Source: AniDB)","Aug 27, 1972 to Nov 26, 1972",25 min. per ep.,Summer 1972,"None found, add some"
382,Monchhichiisu,20,Finished Airing,Unknown,Kids,Unknown,TV,0,#18117,#18383,,250,"The CG anime series is based on Sekiguchi Corporation's line of stuffed toy monkeys. Ashi Productions previously produced the Monchichi, the Twins television anime series that aired in 1980. An American-produced animated series titled Monchhichis also aired in the 1980s.

(Source: ANN)","Dec 1, 2012 to Apr 27, 2013",1 min. per ep.,Winter 2013,"None found, add some"
383,Money Wars: Nerawareta Waterfront Keikaku,1,Finished Airing,Unknown,Seinen,Unknown,OVA,2,#15221,#18384,,479,"A new waterfront area is being built in Tokyo, and Chinese mafia man Lin Haifeng wants to gain control of it by owning the majority stock of the company in charge of construction. Lin's plan is to use the waterfront as a gateway for the Chinese mafia in an attempt to turn Tokyo into a ""New Hong Kong"". After his friend Kurihara commits suicide after unknowingly helping Lin get a hold of some stocks, his friend Tsuyoshi Aiba aims to avenge his friend by keeping Lin from taking over the waterfront.

(Source: ANN)","Sep 27, 1991",43 min.,Unknown,Gainax
384,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,2,Finished Airing,Unknown,Unknown,"Action,Comedy,",Special,0,#15302,#18385,,470,Two unaired episodes included with the Blu-ray and the DVD.,"Nov 24, 2010",3 min. per ep.,Unknown,DLE
385,Monkateu,52,Finished Airing,Unknown,Kids,"Action,Adventure,Fantasy,",TV,3,#17547,#18386,,285,"Carmon Kingdom is a medieval style fantasy world where humans and monsters live together. Monkart Race is the most popular sport in the kingdom, as the highest ranker can be selected as knight. 12 year-old Jin of Latona Village also dreams to be the winner someday.
One day, Destro, commander of the knights, invades the kingdom and tries to marry princess Sena. The princess escapes and comes across Jin. Their encounter awakes a dragon monster named Draka, who has been sealed in Jin’s sword.
Now Jin, Sena, and their monsters start the most exciting adventures to save the kingdom. 

(Source: SAMG Animation)","Aug 28, 2017 to Aug 14, 2018",11 min. per ep.,Summer 2017,SAMG Entertainment
